file,timestamp,NGPSLatitude,NGPSLongitude,NGear,nEngine,rThrottlePedal,pBrakeF,gLat,gLong,sLap,vCar,Lap,lat/lng,latlng
1269761320,18:28:37,-37.83857,144.96637,6,15457,9,58,0,-3,1774,278.9,36,"-37.83857,144.96637",-37.83857:144.96637
1269761322,18:28:40,-37.8381,144.96776,3,12333,5,1,2,0,1884,136.8,36,"-37.8381,144.96776",-37.8381:144.96776
1269761324,18:28:40,-37.83812,144.96822,3,13858,52,1,1,1,1912,131.5,36,"-37.83812,144.96822",-37.83812:144.96822
1269761325,18:28:42,-37.83836,144.96855,3,13731,85,1,-2,1,1960,161.2,36,"-37.83836,144.96855",-37.83836:144.96855
1269761326,18:28:42,-37.83844,144.96875,4,16353,100,1,-2,1,2000,184.7,36,"-37.83844,144.96875",-37.83844:144.96875
1269761327,18:28:43,-37.8386,144.96947,5,16736,100,1,2,1,2068,223,36,"-37.8386,144.96947",-37.8386:144.96947
1269761328,18:28:44,-37.83871,144.97031,5,17848,100,1,3,0,2118,240,36,"-37.83871,144.97031",-37.83871:144.97031
1269761329,18:28:45,-37.83912,144.97102,6,16761,100,1,2,0,2198,257.6,36,"-37.83912,144.97102",-37.83912:144.97102
1269761330,18:28:47,-37.84058,144.97165,7,16652,100,1,0,0,2341,280,36,"-37.84058,144.97165",-37.84058:144.97165
1269761332,18:28:48,-37.84114,144.97177,7,12813,0,75,0,-3,2401,287,36,"-37.84114,144.97177",-37.84114:144.97177
1269761334,18:28:50,-37.8419,144.97195,2,12524,0,13,2,0,2503,125.6,36,"-37.8419,144.97195",-37.8419:144.97195
1269761335,18:28:51,-37.84223,144.97179,2,13081,31,1,1,1,2550,103.1,36,"-37.84223,144.97179",-37.84223:144.97179
1269761336,18:28:52,-37.84242,144.97156,2,12139,75,1,-2,2,2574,118.4,36,"-37.84242,144.97156",-37.84242:144.97156
1269761337,18:28:53,-37.8427,144.97113,3,17006,83,1,-2,1,2621,160.6,36,"-37.8427,144.97113",-37.8427:144.97113
1269761338,18:28:54,-37.84302,144.97092,4,16726,100,1,-2,1,2659,189,36,"-37.84302,144.97092",-37.84302:144.97092
1269761339,18:28:56,-37.84388,144.97064,5,17801,100,1,-1,0,2800,241.5,36,"-37.84388,144.97064",-37.84388:144.97064
1269761341,18:28:57,-37.84462,144.9706,6,16898,100,1,-2,1,2854,259.6,36,"-37.84462,144.9706",-37.84462:144.9706
1269761342,18:28:58,-37.84542,144.97069,6,17571,100,1,-2,0,2939,271.6,36,"-37.84542,144.97069",-37.84542:144.97069
1269761344,18:28:59,-37.84596,144.97089,7,16471,100,1,-1,0,2998,282.9,36,"-37.84596,144.97089",-37.84596:144.97089
1269761345,18:29:00,-37.84671,144.97139,7,16780,100,1,-2,0,3119,288.1,36,"-37.84671,144.97139",-37.84671:144.97139
1269761346,18:29:02,-37.84758,144.97266,7,14476,0,59,-2,-2,3270,281.1,36,"-37.84758,144.97266",-37.84758:144.97266
1269761347,18:29:03,-37.84805,144.97316,5,14707,14,1,-3,0,3294,217.1,36,"-37.84805,144.97316",-37.84805:144.97316
1269761348,18:29:04,-37.8481,144.97392,5,15057,57,1,3,0,3382,206.7,36,"-37.8481,144.97392",-37.8481:144.97392
1269761349,18:29:06,-37.8481,144.97472,5,15727,78,1,3,0,3449,214.2,36,"-37.8481,144.97472",-37.8481:144.97472
1269761350,18:29:07,-37.8486,144.97565,5,17278,100,1,0,0,3570,240,36,"-37.8486,144.97565",-37.8486:144.97565
1269761352,18:29:09,-37.84949,144.97704,6,17388,100,1,2,0,3708,271.1,36,"-37.84949,144.97704",-37.84949:144.97704
1269761354,18:29:11,-37.85017,144.97758,7,16310,100,1,1,0,3796,281.4,36,"-37.85017,144.97758",-37.85017:144.97758
1269761355,18:29:11,-37.85069,144.97772,7,16641,100,1,1,0,3856,171.2,36,"-37.85069,144.97772",-37.85069:144.97772
1269761356,18:29:12,-37.85152,144.97807,7,17040,100,1,0,0,3948,293.6,36,"-37.85152,144.97807",-37.85152:144.97807
1269761357,18:29:13,-37.85209,144.97829,7,13674,0,66,0,-3,4009,280.7,36,"-37.85209,144.97829",-37.85209:144.97829
1269761358,18:29:15,-37.85297,144.97847,3,12093,16,1,3,0,4115,130.8,36,"-37.85297,144.97847",-37.85297:144.97847
1269761360,18:29:16,-37.85328,144.97827,3,14132,66,1,1,1,4141,130.8,36,"-37.85328,144.97827",-37.85328:144.97827
1269761361,18:29:17,-37.85341,144.97795,3,17393,100,1,0,1,4188,155.8,36,"-37.85341,144.97795",-37.85341:144.97795
1269761362,18:29:18,-37.8536,144.97731,4,17482,100,1,0,1,4249,200.6,36,"-37.8536,144.97731",-37.8536:144.97731
1269761363,18:29:19,-37.85375,144.97682,5,15539,0,34,2,-2,4295,225.7,36,"-37.85375,144.97682",-37.85375:144.97682
1269761364,18:29:21,-37.8538,144.97542,4,15447,70,1,2,0,4397,183.1,36,"-37.8538,144.97542",-37.8538:144.97542
1269761366,18:29:22,-37.8534,144.97511,4,17469,100,1,2,1,4457,199.4,36,"-37.8534,144.97511",-37.8534:144.97511
1269761367,18:29:23,-37.853,144.97488,5,15341,100,5,-1,-3,4526,225.1,36,"-37.853,144.97488",-37.853:144.97488
1269761368,18:29:25,-37.85224,144.97438,2,9735,0,11,-2,-1,4606,103.6,36,"-37.85224,144.97438",-37.85224:144.97438
1269761370,18:29:26,-37.85212,144.97409,2,9735,23,1,-2,0,4633,78.8,36,"-37.85212,144.97409",-37.85212:144.97409
1269761371,18:29:27,-37.85219,144.97382,2,12140,46,1,-1,1,4651,87.8,36,"-37.85219,144.97382",-37.85219:144.97382
1269761372,18:29:29,-37.85266,144.97345,3,14776,40,1,2,0,4717,150.9,36,"-37.85266,144.97345",-37.85266:144.97345
1269761374,18:29:31,-37.85284,144.97293,3,16368,67,1,2,1,4766,160.1,36,"-37.85284,144.97293",-37.85284:144.97293
1269761375,18:29:31,-37.85283,144.97252,3,15447,85,1,2,1,4801,174,36,"-37.85283,144.97252",-37.85283:144.97252
1269761376,18:29:32,-37.8526,144.97192,4,17559,100,1,1,1,4861,201.6,36,"-37.8526,144.97192",-37.8526:144.97192
1269761377,18:29:33,-37.85214,144.97153,5,16870,100,1,0,1,4907,227.1,36,"-37.85214,144.97153",-37.85214:144.97153
1269761378,18:29:34,-37.85162,144.9709,6,16237,100,1,0,0,5009,250.2,36,"-37.85162,144.9709",-37.85162:144.9709
1269761380,18:29:35,-37.85125,144.97044,6,17004,100,1,0,0,5064,263.3,36,"-37.85125,144.97044",-37.85125:144.97044
1269761381,18:29:37,-37.85027,144.96922,7,16549,100,1,0,0,5209,284.2,36,"-37.85027,144.96922",-37.85027:144.96922
1269761382,18:29:38,-37.84966,144.96846,7,16822,100,1,0,0,68,290.4,37,"-37.84966,144.96846",-37.84966:144.96846
1269761383,18:29:39,-37.84924,144.96767,7,17011,100,1,0,0,161,294.9,37,"-37.84924,144.96767",-37.84924:144.96767
1269761384,18:29:41,-37.84862,144.96713,7,14496,4,64,-1,-4,255,297.4,37,"-37.84862,144.96713",-37.84862:144.96713
1269761385,18:29:42,-37.84809,144.96645,3,14066,0,25,1,-2,324,176.1,37,"-37.84809,144.96645",-37.84809:144.96645
1269761387,18:29:43,-37.84759,144.96605,3,14719,55,1,2,1,402,140.9,37,"-37.84759,144.96605",-37.84759:144.96605
1269761388,18:29:44,-37.84714,144.96614,3,15230,91,1,-2,2,435,169.4,37,"-37.84714,144.96614",-37.84714:144.96614
1269761389,18:29:45,-37.84677,144.96616,4,17228,100,1,-2,1,495,197.6,37,"-37.84677,144.96616",-37.84677:144.96616
1269761390,18:29:46,-37.84618,144.96596,5,16542,100,1,-2,1,540,220.7,37,"-37.84618,144.96596",-37.84618:144.96596
1269761391,18:29:47,-37.84568,144.96535,5,15889,100,1,0,0,614,242,37,"-37.84568,144.96535",-37.84568:144.96535
1269761392,18:29:48,-37.84534,144.96487,6,16687,100,1,0,0,694,258.5,37,"-37.84534,144.96487",-37.84534:144.96487
1269761393,18:29:50,-37.84496,144.9644,6,17502,100,1,0,0,751,271.9,37,"-37.84496,144.9644",-37.84496:144.9644
1269761394,18:29:50,-37.84455,144.9637,6,16315,100,1,0,0,809,279.9,37,"-37.84455,144.9637",-37.84455:144.9637
1269761396,18:29:52,-37.84317,144.96268,7,13637,0,62,1,-3,988,274.1,37,"-37.84317,144.96268",-37.84317:144.96268
1269761397,18:29:53,-37.84279,144.96239,4,14877,0,46,1,-2,1050,169.4,37,"-37.84279,144.96239",-37.84279:144.96239
1269761398,18:29:56,-37.84217,144.96222,2,9916,22,1,1,0,1105,79.7,37,"-37.84217,144.96222",-37.84217:144.96222
1269761400,18:29:57,-37.84203,144.96278,2,13453,78,1,0,1,1154,117,37,"-37.84203,144.96278",-37.84203:144.96278
1269761402,18:29:58,-37.84201,144.96313,3,14307,24,1,-3,0,1199,150.8,37,"-37.84201,144.96313",-37.84201:144.96313
1269761403,18:30:00,-37.84178,144.96361,3,14232,32,1,-2,0,1246,146.8,37,"-37.84178,144.96361",-37.84178:144.96361
1269761404,18:30:00,-37.84151,144.96376,3,15950,75,1,-2,1,1277,151.6,37,"-37.84151,144.96376",-37.84151:144.96376
1269761406,18:30:02,-37.84079,144.9637,4,17466,100,1,2,1,1353,200.7,37,"-37.84079,144.9637",-37.84079:144.9637
1269761407,18:30:04,-37.84015,144.96375,5,15974,69,1,3,0,1468,221.5,37,"-37.84015,144.96375",-37.84015:144.96375
1269761408,18:30:04,-37.83958,144.96407,5,16860,100,1,1,0,1516,226,37,"-37.83958,144.96407",-37.83958:144.96407
1269761409,18:30:05,-37.83915,144.96478,6,16268,100,1,1,0,1593,246.5,37,"-37.83915,144.96478",-37.83915:144.96478
1269761410,18:30:06,-37.83904,144.96478,6,16851,100,1,1,0,1648,259.5,37,"-37.83904,144.96478",-37.83904:144.96478
1269761411,18:30:07,-37.83871,144.96599,6,17633,100,1,-1,0,1734,275.6,37,"-37.83871,144.96599",-37.83871:144.96599
1269761412,18:30:08,-37.83848,144.96693,6,14281,0,68,0,-3,1790,263.6,37,"-37.83848,144.96693",-37.83848:144.96693
1269761413,18:30:09,-37.83817,144.96745,3,13687,0,25,2,-1,1832,167,37,"-37.83817,144.96745",-37.83817:144.96745
1269761414,18:30:10,-37.83807,144.9678,3,12339,25,1,2,0,1878,132.5,37,"-37.83807,144.9678",-37.83807:144.9678
1269761415,18:30:12,-37.83844,144.96877,3,16021,100,1,-2,1,1953,171.7,37,"-37.83844,144.96877",-37.83844:144.96877
1269761417,18:30:13,-37.83856,144.96922,4,15060,100,1,0,1,2036,207,37,"-37.83856,144.96922",-37.83856:144.96922
1269761418,18:30:14,-37.83871,144.97005,5,17318,100,1,2,1,2084,233.8,37,"-37.83871,144.97005",-37.83871:144.97005
1269761419,18:30:16,-37.83894,144.97058,6,16315,100,1,2,0,2162,252.7,37,"-37.83894,144.97058",-37.83894:144.97058
1269761421,18:30:17,-37.84001,144.97151,6,17423,100,1,1,0,2302,272.6,37,"-37.84001,144.97151",-37.84001:144.97151
1269761422,18:30:18,-37.84082,144.97176,7,15814,100,2,0,0,2360,281.5,37,"-37.84082,144.97176",-37.84082:144.97176
1269761423,18:30:19,-37.84134,144.97188,7,12142,0,62,0,-2,2443,232.5,37,"-37.84134,144.97188",-37.84134:144.97188
1269761424,18:30:20,-37.84172,144.97197,2,13633,0,27,1,-1,2496,144.9,37,"-37.84172,144.97197",-37.84172:144.97197
1269761425,18:30:21,-37.84209,144.972,2,12146,5,1,1,0,2521,110.9,37,"-37.84209,144.972",-37.84209:144.972
1269761426,18:30:22,-37.84227,144.97185,2,14441,54,1,0,1,2567,108.4,37,"-37.84227,144.97185",-37.84227:144.97185
1269761427,18:30:24,-37.84246,144.97147,3,15263,73,1,-2,1,2595,142.2,37,"-37.84246,144.97147",-37.84246:144.97147
1269761428,18:30:24,-37.8428,144.97105,3,15304,100,1,-2,1,2648,171,37,"-37.8428,144.97105",-37.8428:144.97105
1269761429,18:30:25,-37.84315,144.97089,4,17859,100,1,0,1,2689,203.8,37,"-37.84315,144.97089",-37.84315:144.97089
1269761430,18:30:26,-37.84381,144.97073,5,17408,100,1,-1,1,2760,233.8,37,"-37.84381,144.97073",-37.84381:144.97073
1269761431,18:30:27,-37.8443,144.97066,6,16381,100,1,-1,1,2812,251.8,37,"-37.8443,144.97066",-37.8443:144.97066
1269761432,18:30:28,-37.84482,144.97064,6,17313,100,1,-1,0,2895,268.1,37,"-37.84482,144.97064",-37.84482:144.97064
1269761433,18:30:29,-37.84563,144.97079,6,17785,100,1,-1,-1,2953,277,37,"-37.84563,144.97079",-37.84563:144.97079
1269761434,18:30:31,-37.8469,144.9716,7,16846,100,1,-1,0,3103,289.7,37,"-37.8469,144.9716",-37.8469:144.9716
1269761436,18:30:33,-37.84753,144.97238,7,15347,63,38,0,-4,3227,296.7,37,"-37.84753,144.97238",-37.84753:144.97238
1269761437,18:30:33,-37.84773,144.97266,5,15166,0,26,-3,-1,3256,242.7,37,"-37.84773,144.97266",-37.84773:144.97266
1269761438,18:30:35,-37.84815,144.9736,5,14801,70,1,-3,0,3346,201.5,37,"-37.84815,144.9736",-37.84815:144.9736
1269761440,18:30:36,-37.84816,144.97491,5,16031,93,1,3,0,3456,213.8,37,"-37.84816,144.97491",-37.84816:144.97491
1269761441,18:30:37,-37.8484,144.97539,5,17167,100,1,0,0,3528,231.7,37,"-37.8484,144.97539",-37.8484:144.97539
1269761443,18:30:39,-37.84925,144.97655,6,17154,100,1,1,0,3663,264.9,37,"-37.84925,144.97655",-37.84925:144.97655
1269761444,18:30:41,-37.84988,144.97722,6,16393,100,1,2,0,3750,278.6,37,"-37.84988,144.97722",-37.84988:144.97722
1269761445,18:30:41,-37.85036,144.97758,7,16558,100,1,1,0,3810,285.3,37,"-37.85036,144.97758",-37.85036:144.97758
1269761446,18:30:42,-37.85117,144.97797,7,16922,100,1,0,0,3902,291.4,37,"-37.85117,144.97797",-37.85117:144.97797
1269761447,18:30:43,-37.85174,144.97818,7,17152,100,1,0,0,3964,296.4,37,"-37.85174,144.97818",-37.85174:144.97818
1269761448,18:30:45,-37.85282,144.97855,3,11953,5,6,2,-1,4096,139.3,37,"-37.85282,144.97855",-37.85282:144.97855
1269761450,18:30:46,-37.85308,144.97847,3,13147,40,1,1,0,4136,125,37,"-37.85308,144.97847",-37.85308:144.97847
1269761451,18:30:47,-37.85333,144.97813,3,15327,88,1,1,1,4165,139.3,37,"-37.85333,144.97813",-37.85333:144.97813
1269761452,18:30:49,-37.85351,144.97755,3,16019,100,1,0,1,4219,183.9,37,"-37.85351,144.97755",-37.85351:144.97755
1269761453,18:30:51,-37.85387,144.9763,4,14874,6,4,3,-1,4330,199.3,37,"-37.85387,144.9763",-37.85387:144.9763
1269761455,18:30:51,-37.85388,144.97583,4,14986,48,1,3,0,4370,184.2,37,"-37.85388,144.97583",-37.85388:144.97583
1269761456,18:30:53,-37.85324,144.97499,5,15997,100,1,0,1,4471,213.1,37,"-37.85324,144.97499",-37.85324:144.97499
1269761458,18:30:55,-37.85262,144.97467,5,13742,0,53,-1,-2,4562,199.9,37,"-37.85262,144.97467",-37.85262:144.97467
1269761459,18:30:55,-37.85234,144.97447,2,12112,0,26,-1,-1,4591,130.9,37,"-37.85234,144.97447",-37.85234:144.97447
1269761460,18:30:56,-37.85215,144.97418,2,9369,0,1,-2,0,4623,91.7,37,"-37.85215,144.97418",-37.85215:144.97418
1269761462,18:30:57,-37.85215,144.97398,2,10556,29,1,-1,0,4640,80.4,37,"-37.85215,144.97398",-37.85215:144.97398
1269761463,18:30:59,-37.85255,144.97357,3,14576,43,1,2,0,4711,144.4,37,"-37.85255,144.97357",-37.85255:144.97357
1269761464,18:31:01,-37.85281,144.97313,3,15345,53,1,2,0,4743,151.7,37,"-37.85281,144.97313",-37.85281:144.97313
1269761465,18:31:01,-37.85284,144.97273,3,17159,82,1,2,1,4793,163.7,37,"-37.85284,144.97273",-37.85284:144.97273
1269761466,18:31:02,-37.8528,144.97253,4,16342,94,1,2,1,4832,184.2,37,"-37.8528,144.97253",-37.8528:144.97253
1269761467,18:31:03,-37.85233,144.97176,5,16279,100,1,0,1,4897,217,37,"-37.85233,144.97176",-37.85233:144.97176
1269761468,18:31:04,-37.85201,144.97136,5,17576,100,1,0,1,4971,237.8,37,"-37.85201,144.97136",-37.85201:144.97136
1269761469,18:31:06,-37.85146,144.9707,6,16811,100,1,0,0,5052,258.7,37,"-37.85146,144.9707",-37.85146:144.9707
1269761471,18:31:07,-37.85051,144.9695,7,16469,100,1,0,0,5197,280.4,37,"-37.85051,144.9695",-37.85051:144.9695
1269761472,18:31:10,-37.84949,144.96822,7,16997,99,1,0,0,148,292.5,38,"-37.84949,144.96822",-37.84949:144.96822
1269761474,18:31:10,-37.84908,144.96768,7,17123,100,1,0,0,179,297.3,38,"-37.84908,144.96768",-37.84908:144.96768
1269761477,18:31:12,-37.84812,144.96646,3,14614,0,28,2,-1,318,181.7,38,"-37.84812,144.96646",-37.84812:144.96646
1269761478,18:31:14,-37.8476,144.96606,3,13788,32,1,2,0,382,140.8,38,"-37.8476,144.96606",-37.8476:144.96606
1269761479,18:31:14,-37.84746,144.96606,3,15741,81,1,1,1,412,144.4,38,"-37.84746,144.96606",-37.84746:144.96606
1269761480,18:31:16,-37.84699,144.9662,4,16176,94,1,-2,1,467,184.5,38,"-37.84699,144.9662",-37.84699:144.9662
1269761481,18:31:16,-37.84661,144.96617,4,15783,100,1,-2,1,508,203.5,38,"-37.84661,144.96617",-37.84661:144.96617
1269761482,18:31:17,-37.84604,144.96579,5,17184,100,1,-1,1,578,229.9,38,"-37.84604,144.96579",-37.84604:144.96579
1269761483,18:31:18,-37.84572,144.96536,6,16157,100,1,0,1,629,246,38,"-37.84572,144.96536",-37.84572:144.96536
1269761484,18:31:20,-37.84501,144.96442,6,17154,100,1,1,0,710,265.1,38,"-37.84501,144.96442",-37.84501:144.96442
1269761485,18:31:21,-37.84438,144.96373,7,16576,100,1,1,0,855,284.9,38,"-37.84438,144.96373",-37.84438:144.96373
1269761486,18:31:22,-37.84369,144.96309,7,16237,100,2,0,-2,946,290,38,"-37.84369,144.96309",-37.84369:144.96309
1269761487,18:31:23,-37.84299,144.96254,7,13193,0,63,0,-2,1025,213.4,38,"-37.84299,144.96254",-37.84299:144.96254
1269761488,18:31:26,-37.84225,144.96219,2,14471,1,1,1,0,1093,92.1,38,"-37.84225,144.96219",-37.84225:144.96219
1269761490,18:31:26,-37.84218,144.96223,2,10706,30,1,1,0,1120,82.3,38,"-37.84218,144.96223",-37.84218:144.96223
1269761492,18:31:28,-37.84204,144.9628,2,14501,93,1,-2,0,1178,133.6,38,"-37.84204,144.9628",-37.84204:144.9628
1269761493,18:31:29,-37.84198,144.96333,3,13457,18,1,-3,0,1225,147.3,38,"-37.84198,144.96333",-37.84198:144.96333
1269761494,18:31:30,-37.84168,144.96371,3,14531,54,1,-2,1,1255,140.5,38,"-37.84168,144.96371",-37.84168:144.96371
1269761495,18:31:32,-37.84121,144.96379,4,16301,100,1,0,1,1324,185.1,38,"-37.84121,144.96379",-37.84121:144.96379
1269761497,18:31:33,-37.8404,144.96364,5,15616,49,1,3,0,1412,223.2,38,"-37.8404,144.96364",-37.8404:144.96364
1269761498,18:31:35,-37.83945,144.96428,5,17472,100,1,1,0,1530,233.5,38,"-37.83945,144.96428",-37.83945:144.96428
1269761500,18:31:36,-37.83905,144.96506,6,16292,100,1,1,0,1608,251,38,"-37.83905,144.96506",-37.83905:144.96506
1269761501,18:31:38,-37.8385,144.96661,6,17408,11,39,-1,-3,1749,277,38,"-37.8385,144.96661",-37.8385:144.96661
1269761504,18:31:39,-37.83839,144.96692,4,13211,0,55,0,-2,1803,213.1,38,"-37.83839,144.96692",-37.83839:144.96692
1269761505,18:31:41,-37.83808,144.96771,3,12363,5,1,3,0,1870,136.1,38,"-37.83808,144.96771",-37.83808:144.96771
1269761506,18:31:42,-37.83826,144.96852,3,16879,89,1,-1,1,1943,151.5,38,"-37.83826,144.96852",-37.83826:144.96852
1269761507,18:31:43,-37.83842,144.9689,4,16157,100,1,-1,1,1980,184.1,38,"-37.83842,144.9689",-37.83842:144.9689
1269761508,18:31:45,-37.83858,144.96965,5,16625,100,1,2,0,2045,222.1,38,"-37.83858,144.96965",-37.83858:144.96965
1269761509,18:31:45,-37.83871,144.96994,5,17699,100,1,2,1,2120,238.5,38,"-37.83871,144.96994",-37.83871:144.96994
1269761510,18:31:47,-37.83981,144.97133,6,17047,100,1,2,0,2257,268.4,38,"-37.83981,144.97133",-37.83981:144.97133
1269761512,18:31:49,-37.84089,144.97177,7,13673,0,53,0,-3,2404,285.6,38,"-37.84089,144.97177",-37.84089:144.97177
1269761514,18:31:50,-37.84141,144.97189,7,14421,0,50,0,-2,2474,198,38,"-37.84141,144.97189",-37.84141:144.97189
1269761515,18:31:51,-37.84191,144.97198,2,12488,0,13,1,-1,2505,127.8,38,"-37.84191,144.97198",-37.84191:144.97198
1269761516,18:31:52,-37.84223,144.97194,2,12836,27,1,2,0,2550,104.4,38,"-37.84223,144.97194",-37.84223:144.97194
1269761517,18:31:53,-37.84236,144.97165,2,15157,69,1,0,1,2562,114.7,38,"-37.84236,144.97165",-37.84236:144.97165
1269761518,18:31:54,-37.84258,144.97122,3,16517,82,1,-3,1,2621,153.9,38,"-37.84258,144.97122",-37.84258:144.97122
1269761519,18:31:55,-37.8427,144.97108,3,15851,100,1,-2,1,2658,176.9,38,"-37.8427,144.97108",-37.8427:144.97108
1269761520,18:31:56,-37.84343,144.97078,5,16379,100,1,0,1,2724,216.9,38,"-37.84343,144.97078",-37.84343:144.97078
1269761521,18:31:57,-37.84388,144.97069,5,17788,100,1,-1,1,2774,238,38,"-37.84388,144.97069",-37.84388:144.97069
1269761522,18:31:59,-37.84464,144.97061,6,16946,100,1,-2,0,2854,261,38,"-37.84464,144.97061",-37.84464:144.97061
1269761523,18:31:59,-37.84517,144.97067,6,17472,100,1,-2,1,2910,272.2,38,"-37.84517,144.97067",-37.84517:144.97067
1269761524,18:32:01,-37.84649,144.9713,7,16823,100,1,-2,0,3090,289.4,38,"-37.84649,144.9713",-37.84649:144.9713
1269761526,18:32:03,-37.84759,144.97255,7,14878,0,71,-1,-3,3244,294.1,38,"-37.84759,144.97255",-37.84759:144.97255
1269761528,18:32:04,-37.84803,144.97304,5,14367,28,1,-3,0,3315,209.7,38,"-37.84803,144.97304",-37.84803:144.97304
1269761529,18:32:06,-37.84804,144.97456,5,15348,63,1,4,0,3423,210.5,38,"-37.84804,144.97456",-37.84804:144.97456
1269761531,18:32:07,-37.84815,144.9751,5,15059,100,1,2,0,3492,219,38,"-37.84815,144.9751",-37.84815:144.9751
